fecha,estacion,viento_direccion,viento_velocidad,temperatura,temperatura_de_rocio,humedad_relativa,presion_atmosferica,precipitacion
2021-03-01 01:00:00-04:00,Cochabamba,SE,5.0,17.0,11.0,67.3,749.8,
2021-03-01 01:00:00-04:00,Colcha-K (GPRS),NW,2.6,8.8,5.9,81.0,648.7,0.0
2021-03-01 01:00:00-04:00,Comarapa (GPRS),NW,1.3,16.0,16.0,99.1,818.5,0.0
2021-03-01 01:00:00-04:00,Cuatro Cañadas (GPRS),SSE,0.6,22.2,,98.6,977.0,0.0
2021-03-01 01:00:00-04:00,Cuevo (GPRS),N,0.5,-39.7,-82.4,0.4,,0.0
2021-03-01 01:00:00-04:00,El Alto,SE,6.0,7.0,5.0,86.5,629.6,
2021-03-01 01:00:00-04:00,El Tranque (GPRS),WNW,0.0,11.0,9.2,88.2,709.3,0.0
2021-03-01 01:00:00-04:00,El Villar (GPRS),ENE,0.0,15.9,13.9,87.1,791.9,0.0
2021-03-01 01:00:00-04:00,Huacata_M (GPRS),NE,2.4,10.6,,92.9,728.2,0.0
2021-03-01 01:00:00-04:00,Incahuasi (GPRS),ESE,3.9,10.3,8.4,87.6,717.3,0.0
2021-03-01 01:00:00-04:00,Laguna Tuni - GPRS,ENE,1.0,1.9,,88.7,544.9,0.0
2021-03-01 01:00:00-04:00,Laykakota-GPRS,,,9.9,,85.8,664.2,0.0
2021-03-01 01:00:00-04:00,Linkupata_M (GPRS),ENE,0.2,4.9,,99.9,628.8,0.0
2021-03-01 01:00:00-04:00,Mizque - SDC (GPRS),E,0.3,16.1,,82.1,798.6,0.0
2021-03-01 01:00:00-04:00,Omereque - SDC (GPRS),E,5.9,16.9,,87.2,837.5,0.3
2021-03-01 01:00:00-04:00,Orinoca - UTO (GPRS),W,0.5,7.2,5.8,90.0,643.7,0.0
2021-03-01 01:00:00-04:00,Pailon (GPRS),SE,0.3,22.1,,92.4,975.8,0.0
2021-03-01 01:00:00-04:00,Parotani - Sipe Sipe (GPRS),S,1.4,15.9,,70.8,754.6,0.0
2021-03-01 01:00:00-04:00,Pasajes (GPRS),E,5.8,7.2,7.3,100.0,,0.0
2021-03-01 01:00:00-04:00,Pasorapa (GPRS),E,1.9,15.0,12.6,85.0,778.4,0.0
2021-03-01 01:00:00-04:00,Pocona - SDC (GPRS),NE,0.5,12.5,,89.6,755.7,0.0
2021-03-01 01:00:00-04:00,Pojo - SDC (GPRS),NW,2.2,15.6,,81.0,799.2,0.0
2021-03-01 01:00:00-04:00,Presa Calderas_M (GPRS),S,2.7,14.3,,92.3,786.4,0.0
2021-03-01 01:00:00-04:00,Presa El Peral_M (GPRS),ESE,3.8,12.0,,83.8,742.3,0.0
2021-03-01 01:00:00-04:00,Presa Yana Khakha_M (GPRS),ENE,1.5,10.0,,87.6,708.3,0.0
2021-03-01 01:00:00-04:00,Quila Quila_M (GPRS),NNW,1.3,10.1,,93.8,717.7,0.5
2021-03-01 01:00:00-04:00,Ravelo_M (GPRS),NW,1.7,8.2,,96.1,692.4,0.0
2021-03-01 01:00:00-04:00,Rodeo (GPRS),N,4.7,9.9,7.8,85.6,,0.0
2021-03-01 01:00:00-04:00,Sacabamba (GPRS),SE,6.6,11.1,8.7,84.5,,0.0
2021-03-01 01:00:00-04:00,San Jacinto_M (GPRS),SSW,0.3,15.3,,96.7,812.0,0.3
2021-03-01 01:00:00-04:00,San Juan del Rosario (GPRS),,,7.9,4.6,78.6,650.2,0.0
2021-03-01 01:00:00-04:00,San Roque - El Alto (GPRS),ESE,4.0,6.8,5.7,92.4,632.7,0.4
2021-03-01 01:00:00-04:00,Sauce Pilata - SDC (GPRS),E,2.8,10.8,,91.3,732.2,0.0
2021-03-01 01:00:00-04:00,Sucre - GPRS,,,13.1,,-15.5,81.9,0.0
2021-03-01 01:00:00-04:00,Tacagua_M (GPRS),S,0.6,7.9,,82.4,650.4,0.0
2021-03-01 01:00:00-04:00,Temporal - SDC (GPRS),WNW,1.2,13.3,,0.2,728.3,0.0
2021-03-01 01:00:00-04:00,Tiraque_M (GPRS),NNW,1.5,8.4,,85.7,689.1,0.0
2021-03-01 01:00:00-04:00,Toledo (GPRS),SSW,4.0,6.6,5.0,88.8,654.0,0.0
2021-03-01 01:00:00-04:00,Toma Ravelo_H (GPRS),NW,1.7,8.2,,96.1,692.4,0.0
2021-03-01 01:00:00-04:00,Tomina (GPRS),SE,6.8,15.4,14.8,96.0,793.8,0.0
2021-03-01 01:00:00-04:00,Vacas - SDC (GPRS),SSE,3.8,6.7,,92.6,671.4,0.0
2021-03-01 01:00:00-04:00,Vila Vila - SDC (GPRS),S,2.4,13.5,,80.8,750.4,0.0
2021-03-01 01:00:00-04:00,Villa Alcalá (GPRS),ESE,5.0,14.8,15.0,100.0,798.2,0.2
2021-03-01 01:00:00-04:00,Villa Serrano (GPRS),SE,2.0,13.6,13.8,100.0,794.2,0.0
2021-03-01 01:00:00-04:00,Viru Viru,NNE,4.0,24.0,22.0,87.8,962.6,
2021-03-01 01:00:00-04:00,Vivero Chimboco - SDC (GPRS),SSE,0.6,13.0,,88.6,735.1,0.0
2021-03-01 01:00:00-04:00,Vivero Viloma - SDC (GPRS),SE,1.4,14.6,,0.6,741.0,0.0
2021-03-01 01:00:00-04:00,Wila Cala (GPRS),ESE,1.3,0.0,,99.6,612.1,0.0
2021-03-01 01:00:00-04:00,Zurita (GPRS),NE,6.0,9.6,7.9,88.1,,0.0
2021-03-01 02:00:00-04:00,Alalay (GPRS),SE,7.0,9.7,9.9,100.0,643.4,0.0
2021-03-01 02:00:00-04:00,Aroma (GPRS),,,,,,,0.0
2021-03-01 02:00:00-04:00,Atulcha (GPRS),,,10.9,4.7,65.2,,0.0
2021-03-01 02:00:00-04:00,Chachacomani-Batallas (GPRS),ESE,1.0,3.4,2.2,91.3,622.0,0.0
2021-03-01 02:00:00-04:00,Chipayas - GPRS,,,7.9,,79.7,4.0,0.0
2021-03-01 02:00:00-04:00,Cochabamba,SE,4.0,17.0,11.0,67.3,749.1,
2021-03-01 02:00:00-04:00,Colcha-K (GPRS),NW,2.6,8.8,5.8,80.6,648.4,0.0
2021-03-01 02:00:00-04:00,Comarapa (GPRS),NW,0.7,16.1,15.9,98.4,818.0,0.0
2021-03-01 02:00:00-04:00,Cuatro Cañadas (GPRS),NE,0.6,22.1,,98.9,978.0,0.0
2021-03-01 02:00:00-04:00,Cuevo (GPRS),N,0.5,-39.7,-82.4,0.4,,0.0
2021-03-01 02:00:00-04:00,El Alto,WNW,7.0,7.0,6.0,92.7,628.9,
2021-03-01 02:00:00-04:00,El Tranque (GPRS),NNW,0.0,10.8,9.4,90.3,708.9,0.0
2021-03-01 02:00:00-04:00,El Villar (GPRS),ENE,0.7,15.5,13.7,88.4,791.5,0.0
2021-03-01 02:00:00-04:00,Huacata_M (GPRS),SSE,1.2,10.4,,97.0,728.4,0.0
2021-03-01 02:00:00-04:00,Incahuasi (GPRS),E,3.0,10.2,8.4,88.0,716.9,0.0
2021-03-01 02:00:00-04:00,Laguna Tuni - GPRS,ENE,1.6,2.0,,89.6,534.8,0.0
2021-03-01 02:00:00-04:00,Laykakota-GPRS,,,8.6,,91.7,664.1,0.0
2021-03-01 02:00:00-04:00,Linkupata_M (GPRS),NNW,0.7,4.7,,99.9,629.0,0.0
2021-03-01 02:00:00-04:00,Mizque - SDC (GPRS),NW,0.4,15.8,,87.0,799.1,0.0
2021-03-01 02:00:00-04:00,Omereque - SDC (GPRS),WNW,2.5,15.8,,93.7,838.0,0.1
2021-03-01 02:00:00-04:00,Orinoca - UTO (GPRS),ESE,0.7,7.2,5.8,90.6,643.2,0.0
2021-03-01 02:00:00-04:00,Pailon (GPRS),S,0.3,22.4,,91.3,976.0,0.0
2021-03-01 02:00:00-04:00,Parotani - Sipe Sipe (GPRS),SSW,1.0,14.6,,79.9,755.2,0.0
2021-03-01 02:00:00-04:00,Pasajes (GPRS),ENE,6.7,7.0,7.2,100.0,,0.0
2021-03-01 02:00:00-04:00,Pasorapa (GPRS),W,1.7,14.4,12.9,89.6,778.2,0.0
2021-03-01 02:00:00-04:00,Pocona - SDC (GPRS),ENE,0.5,12.2,,91.7,756.0,0.0
2021-03-01 02:00:00-04:00,Pojo - SDC (GPRS),NW,1.7,15.4,,83.4,799.7,0.0
2021-03-01 02:00:00-04:00,Presa Calderas_M (GPRS),S,2.2,14.1,,94.2,786.6,0.0
2021-03-01 02:00:00-04:00,Presa El Peral_M (GPRS),SE,2.9,11.6,,84.2,742.4,0.0
2021-03-01 02:00:00-04:00,Presa Yana Khakha_M (GPRS),E,1.1,10.0,,85.5,708.6,0.0
2021-03-01 02:00:00-04:00,Quila Quila_M (GPRS),WNW,0.6,10.2,,93.2,717.6,0.2
2021-03-01 02:00:00-04:00,Ravelo_M (GPRS),WSW,0.5,8.8,,93.0,692.3,0.0
2021-03-01 02:00:00-04:00,Rodeo (GPRS),N,3.6,9.5,7.9,88.7,,0.0
2021-03-01 02:00:00-04:00,Sacabamba (GPRS),SE,6.5,10.8,8.3,83.9,,0.0
2021-03-01 02:00:00-04:00,San Jacinto_M (GPRS),NW,0.3,14.9,,97.3,812.0,0.0
2021-03-01 02:00:00-04:00,San Juan del Rosario (GPRS),,,7.9,4.7,79.2,649.8,0.0
2021-03-01 02:00:00-04:00,San Roque - El Alto (GPRS),ESE,0.0,6.1,5.7,97.0,632.3,0.6
2021-03-01 02:00:00-04:00,Sauce Pilata - SDC (GPRS),E,2.4,10.3,,93.6,732.6,0.0
2021-03-01 02:00:00-04:00,Sucre - GPRS,,,12.8,,-16.2,84.9,0.0
2021-03-01 02:00:00-04:00,Tacagua_M (GPRS),N,1.5,7.9,,85.6,650.6,0.0
2021-03-01 02:00:00-04:00,Temporal - SDC (GPRS),NNW,1.1,13.2,,0.2,728.5,0.0
2021-03-01 02:00:00-04:00,Tiraque_M (GPRS),WNW,0.6,8.8,,85.9,689.2,0.0
2021-03-01 02:00:00-04:00,Toledo (GPRS),W,5.7,6.4,5.4,93.0,653.5,0.0
2021-03-01 02:00:00-04:00,Toma Ravelo_H (GPRS),WSW,0.5,8.8,,93.0,692.3,0.0
2021-03-01 02:00:00-04:00,Tomina (GPRS),S,4.9,14.5,13.4,92.1,793.6,0.0
2021-03-01 02:00:00-04:00,Vacas - SDC (GPRS),SSE,4.7,6.4,,92.2,671.4,0.0
2021-03-01 02:00:00-04:00,Vila Vila - SDC (GPRS),SSE,0.6,13.0,,81.6,750.8,0.0
2021-03-01 02:00:00-04:00,Villa Alcalá (GPRS),N,0.0,14.6,14.6,100.0,797.8,0.0
2021-03-01 02:00:00-04:00,Villa Serrano (GPRS),NNW,0.0,13.5,13.6,100.0,793.9,0.0
2021-03-01 02:00:00-04:00,Viru Viru,SW,4.0,24.0,21.0,82.6,962.6,
2021-03-01 02:00:00-04:00,Vivero Chimboco - SDC (GPRS),SE,0.4,13.3,,82.0,735.5,0.0
2021-03-01 02:00:00-04:00,Vivero Viloma - SDC (GPRS),SE,1.6,14.2,,0.6,741.5,0.0
2021-03-01 02:00:00-04:00,Wila Cala (GPRS),ENE,0.9,0.0,,99.8,611.7,0.0
2021-03-01 02:00:00-04:00,Zurita (GPRS),NNE,6.0,9.3,7.8,89.9,,0.0
2021-03-01 03:00:00-04:00,Alalay (GPRS),SE,7.1,9.1,9.2,100.0,643.0,0.0
2021-03-01 03:00:00-04:00,Aroma (GPRS),,,,,,,0.0
2021-03-01 03:00:00-04:00,Atulcha (GPRS),,,10.4,4.3,65.2,,0.0
2021-03-01 03:00:00-04:00,Chachacomani-Batallas (GPRS),SSE,0.0,2.8,2.0,93.8,621.7,0.0
2021-03-01 03:00:00-04:00,Chipayas - GPRS,,,8.0,,79.3,3.5,0.0
2021-03-01 03:00:00-04:00,Cochabamba,,,16.0,11.0,71.7,748.3,
2021-03-01 03:00:00-04:00,Colcha-K (GPRS),NNE,3.3,8.6,5.7,81.2,648.0,0.0
2021-03-01 03:00:00-04:00,Cuatro Cañadas (GPRS),NNW,1.0,24.5,,90.4,978.5,0.0
2021-03-01 03:00:00-04:00,Cuevo (GPRS),N,0.5,-39.7,-82.4,0.4,,0.0
2021-03-01 03:00:00-04:00,El Alto,E,6.0,6.0,5.0,92.7,628.2,
2021-03-01 03:00:00-04:00,El Tranque (GPRS),NNW,0.0,10.6,9.3,91.0,708.6,0.0
2021-03-01 03:00:00-04:00,El Villar (GPRS),N,0.0,14.4,13.5,93.3,791.0,0.0
2021-03-01 03:00:00-04:00,Huacata_M (GPRS),NE,1.6,11.1,,92.3,728.5,0.0
2021-03-01 03:00:00-04:00,Incahuasi (GPRS),ENE,2.3,10.1,8.3,88.2,716.5,0.0
2021-03-01 03:00:00-04:00,Laykakota-GPRS,,,8.4,,89.4,663.6,0.2
2021-03-01 03:00:00-04:00,Linkupata_M (GPRS),W,1.5,4.8,,99.9,629.2,0.0
2021-03-01 03:00:00-04:00,Mizque - SDC (GPRS),ESE,3.1,15.2,,85.0,799.9,0.0
2021-03-01 03:00:00-04:00,Omereque - SDC (GPRS),W,0.0,16.5,,93.6,838.5,0.0
2021-03-01 03:00:00-04:00,Orinoca - UTO (GPRS),SSW,0.2,6.0,5.2,94.1,642.9,0.0
2021-03-01 03:00:00-04:00,Pailon (GPRS),ENE,1.2,25.4,,79.0,976.8,0.0
2021-03-01 03:00:00-04:00,Parotani - Sipe Sipe (GPRS),SSW,0.6,14.9,,77.9,755.5,0.0
2021-03-01 03:00:00-04:00,Pasajes (GPRS),ENE,6.2,7.0,7.1,100.0,,0.0
2021-03-01 03:00:00-04:00,Pasorapa (GPRS),SSW,0.1,14.8,13.3,90.1,777.5,0.0
2021-03-01 03:00:00-04:00,Pocona - SDC (GPRS),SE,1.0,13.6,,85.5,756.4,0.0
2021-03-01 03:00:00-04:00,Pojo - SDC (GPRS),NW,1.0,16.0,,78.6,800.0,0.0
2021-03-01 03:00:00-04:00,Presa Calderas_M (GPRS),SE,1.7,14.5,,92.8,786.8,0.0
2021-03-01 03:00:00-04:00,Presa El Peral_M (GPRS),ESE,2.8,12.2,,82.1,742.7,0.0
2021-03-01 03:00:00-04:00,Presa Yana Khakha_M (GPRS),ESE,1.4,10.5,,84.1,708.9,0.0
2021-03-01 03:00:00-04:00,Quila Quila_M (GPRS),ESE,0.7,12.0,,85.3,717.8,0.0
2021-03-01 03:00:00-04:00,Ravelo_M (GPRS),SE,1.6,9.5,,91.1,692.6,0.0
2021-03-01 03:00:00-04:00,Rodeo (GPRS),N,3.0,9.5,7.9,89.0,,0.0
2021-03-01 03:00:00-04:00,Sacabamba (GPRS),SE,6.5,10.4,8.0,84.2,,0.0
2021-03-01 03:00:00-04:00,San Jacinto_M (GPRS),NW,0.2,14.7,,97.2,812.2,0.0
2021-03-01 03:00:00-04:00,San Juan del Rosario (GPRS),,,7.3,4.6,82.5,649.6,0.0
2021-03-01 03:00:00-04:00,San Roque - El Alto (GPRS),N,0.0,5.9,5.4,95.6,631.8,0.2
2021-03-01 03:00:00-04:00,Sauce Pilata - SDC (GPRS),ENE,2.1,9.8,,98.0,733.0,0.1
2021-03-01 03:00:00-04:00,Sucre - GPRS,,,12.4,,-11.8,87.3,0.0
2021-03-01 03:00:00-04:00,Tacagua_M (GPRS),N,0.9,8.5,,80.8,650.4,0.0
2021-03-01 03:00:00-04:00,Temporal - SDC (GPRS),NW,3.0,12.6,,0.2,729.3,0.0
2021-03-01 03:00:00-04:00,Tiraque_M (GPRS),SE,0.3,8.8,,87.7,689.3,0.0
2021-03-01 03:00:00-04:00,Toledo (GPRS),W,0.8,6.7,5.3,90.6,653.4,0.0
2021-03-01 03:00:00-04:00,Toma Ravelo_H (GPRS),SE,1.6,9.5,,91.1,692.6,0.0
2021-03-01 03:00:00-04:00,Tomina (GPRS),SE,0.6,14.7,13.8,93.6,793.1,0.0
2021-03-01 03:00:00-04:00,Vacas - SDC (GPRS),SE,2.9,7.1,,89.6,671.7,0.0
2021-03-01 03:00:00-04:00,Vila Vila - SDC (GPRS),S,4.7,12.2,,85.2,751.3,0.0
2021-03-01 03:00:00-04:00,Villa Alcalá (GPRS),N,0.6,14.4,14.5,100.0,797.2,0.0
2021-03-01 03:00:00-04:00,Villa Serrano (GPRS),NNW,0.0,13.6,13.7,100.0,793.3,0.0
2021-03-01 03:00:00-04:00,Viru Viru,S,8.0,25.0,21.0,77.8,962.6,
2021-03-01 03:00:00-04:00,Vivero Chimboco - SDC (GPRS),ENE,1.6,14.5,,71.2,735.9,0.0
2021-03-01 03:00:00-04:00,Vivero Viloma - SDC (GPRS),N,0.5,13.6,,21.0,742.0,0.0
2021-03-01 03:00:00-04:00,Wila Cala (GPRS),NE,1.3,0.0,,99.8,611.4,0.0
2021-03-01 03:00:00-04:00,Zurita (GPRS),NE,6.4,9.0,7.8,91.1,,0.0
2021-03-01 04:00:00-04:00,Alalay (GPRS),SSE,7.2,8.6,8.7,100.0,643.0,0.0
2021-03-01 04:00:00-04:00,Aroma (GPRS),,,,,,,0.0
2021-03-01 04:00:00-04:00,Atulcha (GPRS),,,10.0,4.5,67.8,,0.0
2021-03-01 04:00:00-04:00,Chachacomani-Batallas (GPRS),N,0.9,2.2,1.7,96.0,621.7,0.0
2021-03-01 04:00:00-04:00,Chipayas - GPRS,,,8.1,,78.2,2.8,0.0
2021-03-01 04:00:00-04:00,Cochabamba,,,15.0,12.0,81.6,748.3,
2021-03-01 04:00:00-04:00,Colcha-K (GPRS),NW,1.7,8.6,5.9,82.0,647.9,0.0
2021-03-01 04:00:00-04:00,Cuatro Cañadas (GPRS),NW,1.6,27.7,,79.7,979.0,0.0
2021-03-01 04:00:00-04:00,Cuevo (GPRS),N,0.5,-39.7,-82.4,0.4,,0.0
2021-03-01 04:00:00-04:00,El Alto,E,3.0,6.0,5.0,92.7,628.2,
2021-03-01 04:00:00-04:00,El Tranque (GPRS),W,0.0,10.4,9.2,91.9,708.2,0.0
2021-03-01 04:00:00-04:00,El Villar (GPRS),NNE,0.0,13.3,12.8,96.2,790.8,0.0
2021-03-01 04:00:00-04:00,Huacata_M (GPRS),N,2.2,11.7,,84.9,728.5,0.0
2021-03-01 04:00:00-04:00,Incahuasi (GPRS),NNE,4.5,9.8,8.3,90.2,716.2,0.0
2021-03-01 04:00:00-04:00,Laykakota-GPRS,,,8.3,,89.0,663.3,0.0
2021-03-01 04:00:00-04:00,Linkupata_M (GPRS),WSW,1.1,4.5,,99.9,629.6,0.4
2021-03-01 04:00:00-04:00,Mizque - SDC (GPRS),SW,0.8,14.0,,82.5,799.6,0.0
2021-03-01 04:00:00-04:00,Omereque - SDC (GPRS),E,1.1,17.2,,90.4,838.8,0.0
2021-03-01 04:00:00-04:00,Orinoca - UTO (GPRS),SSW,2.6,5.0,4.6,96.6,642.7,0.0
2021-03-01 04:00:00-04:00,Pailon (GPRS),NE,1.1,28.2,,67.6,977.5,0.0
2021-03-01 04:00:00-04:00,Parotani - Sipe Sipe (GPRS),ENE,0.6,17.0,,68.5,756.0,0.0
2021-03-01 04:00:00-04:00,Pasajes (GPRS),E,6.7,6.8,7.0,100.0,,0.0
2021-03-01 04:00:00-04:00,Pasorapa (GPRS),SSW,1.3,13.2,13.4,99.8,777.7,1.0
2021-03-01 04:00:00-04:00,Pocona - SDC (GPRS),SSE,1.8,13.6,,80.8,756.8,0.0
2021-03-01 04:00:00-04:00,Pojo - SDC (GPRS),ENE,0.9,16.5,,76.3,800.8,0.0
2021-03-01 04:00:00-04:00,Presa Calderas_M (GPRS),SSW,1.6,15.4,,86.4,787.1,0.0
2021-03-01 04:00:00-04:00,Presa El Peral_M (GPRS),ESE,1.7,13.7,,74.4,743.2,0.0
2021-03-01 04:00:00-04:00,Presa Yana Khakha_M (GPRS),NE,0.8,11.6,,76.9,709.3,0.0
2021-03-01 04:00:00-04:00,Quila Quila_M (GPRS),ENE,0.7,14.0,,72.7,718.2,0.0
2021-03-01 04:00:00-04:00,Ravelo_M (GPRS),SE,1.9,10.8,,89.0,693.1,0.0
2021-03-01 04:00:00-04:00,Rodeo (GPRS),N,3.6,9.4,7.8,89.8,,0.0
2021-03-01 04:00:00-04:00,Sacabamba (GPRS),SSE,6.1,10.0,8.4,89.0,,0.0
2021-03-01 04:00:00-04:00,San Jacinto_M (GPRS),E,0.6,15.3,,94.1,812.2,0.0
2021-03-01 04:00:00-04:00,San Juan del Rosario (GPRS),,,8.0,4.9,79.8,649.6,0.0
2021-03-01 04:00:00-04:00,San Roque - El Alto (GPRS),NNW,0.0,6.3,5.7,95.6,631.7,0.0
2021-03-01 04:00:00-04:00,Sauce Pilata - SDC (GPRS),NNW,1.2,10.7,,94.0,733.2,0.0
2021-03-01 04:00:00-04:00,Sucre - GPRS,,,12.3,,-14.3,88.3,0.3
2021-03-01 04:00:00-04:00,Tacagua_M (GPRS),NNE,3.2,10.0,,69.8,650.8,0.0
2021-03-01 04:00:00-04:00,Tapacari (GPRS),S,0.2,12.6,,90.0,0.0,0.0
2021-03-01 04:00:00-04:00,Temporal - SDC (GPRS),WNW,3.7,13.4,,0.2,729.7,0.0
2021-03-01 04:00:00-04:00,Tiraque_M (GPRS),WNW,0.9,9.8,,80.6,689.6,0.0
2021-03-01 04:00:00-04:00,Toledo (GPRS),ESE,0.0,6.6,5.3,91.0,653.4,0.0
